Time of Day,Process Name,PID,Operation,Path,Result,Detail
1:11:47.5635212 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\inetcpl.cpl,SUCCESS,Desired Access: Read
1:11:47.5637529 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\ISIGNUP.EXE,SUCCESS,Desired Access: Read
1:11:47.5639737 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\isoburn.exe,SUCCESS,Desired Access: Read
1:11:47.5645408 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\kodakprv.EXE,SUCCESS,Desired Access: Read
1:11:47.5647683 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\licensemanagershellext.exe,SUCCESS,Desired Access: Read
1:11:47.5649914 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\MMC.exe,SUCCESS,Desired Access: Read
1:11:47.5652152 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\mnyimprt.exe,SUCCESS,Desired Access: Read
1:11:47.5654361 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\mplayer.exe,SUCCESS,Desired Access: Read
1:11:47.5857569 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\msconf.dll,SUCCESS,Desired Access: Read
1:11:47.5860274 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\mshta.exe,SUCCESS,Desired Access: Read
1:11:47.5862582 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\msiexec.exe,SUCCESS,Desired Access: Read
1:11:47.5864819 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\msimn.exe,SUCCESS,Desired Access: Read
1:11:47.5867246 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\MSInfo32.exe,SUCCESS,Desired Access: Read
1:11:47.5869470 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\mspaint.exe,SUCCESS,Desired Access: Read
1:11:47.5873670 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\mspaint.exe\shell,SUCCESS,Desired Access: Read
1:11:47.6007157 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\mspaint.exe\shell\edit,SUCCESS,Desired Access: Read
1:11:47.6009609 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\mspaint.exe\shell\edit\command,SUCCESS,Desired Access: Query Value
1:11:47.6033437 PM,Explorer.EXE,1296,CreateFile,C:\Windows\System32\mspaint.exe,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6034050 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Windows\System32\mspaint.exe,SUCCESS,"CreationTime: 5/5/2023 12:10:02 PM, LastAccessTime: 5/10/2023 11:37:59 AM, LastWriteTime: 5/5/2023 12:10:02 PM, ChangeTime: 5/5/2023 2:04:21 PM, FileAttributes: A"
1:11:47.6034291 PM,Explorer.EXE,1296,CloseFile,C:\Windows\System32\mspaint.exe,SUCCESS,
1:11:47.6040790 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\msrating.dll,SUCCESS,Desired Access: Read
1:11:47.6043118 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\netshell.dll,SUCCESS,Desired Access: Read
1:11:47.6045344 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\notepad.exe,SUCCESS,Desired Access: Read
1:11:47.6049449 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\notepad.exe\shell,SUCCESS,Desired Access: Read
1:11:47.6051402 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\notepad.exe\shell\open,SUCCESS,Desired Access: Read
1:11:47.6053595 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\notepad.exe\shell\open\command,SUCCESS,Desired Access: Query Value
1:11:47.6070987 PM,Explorer.EXE,1296,CreateFile,C:\Windows\System32\notepad.exe,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6071485 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Windows\System32\notepad.exe,SUCCESS,"CreationTime: 5/5/2023 12:10:02 PM, LastAccessTime: 5/10/2023 1:10:59 PM, LastWriteTime: 5/5/2023 12:10:02 PM, ChangeTime: 5/5/2023 2:04:21 PM, FileAttributes: A"
1:11:47.6071706 PM,Explorer.EXE,1296,CloseFile,C:\Windows\System32\notepad.exe,SUCCESS,
1:11:47.6081543 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\NTVDM.exe,SUCCESS,Desired Access: Read
1:11:47.6087511 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\oledb32.dll,SUCCESS,Desired Access: Read
1:11:47.6089755 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\OpenWith.exe,SUCCESS,Desired Access: Read
1:11:47.6092010 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\ORGCHART.EXE,SUCCESS,Desired Access: Read
1:11:47.6094221 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\OSA.EXE,SUCCESS,Desired Access: Read
1:11:47.6096530 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\Outlook.EXE,SUCCESS,Desired Access: Read
1:11:47.6098772 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\perfmon.exe,SUCCESS,Desired Access: Read
1:11:47.6101033 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\photoviewer.dll,SUCCESS,Desired Access: Read
1:11:47.6105031 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\photoviewer.dll\shell,SUCCESS,Desired Access: Read
1:11:47.6110103 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\photoviewer.dll\shell\print,SUCCESS,Desired Access: Read
1:11:47.6113287 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\provtool.exe,SUCCESS,Desired Access: Read
1:11:47.6115525 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\rasphone.exe,SUCCESS,Desired Access: Read
1:11:47.6117823 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\regedit.exe,SUCCESS,Desired Access: Read
1:11:47.6120055 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\runtimebroker.exe,SUCCESS,Desired Access: Read
1:11:47.6125744 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\sdclt.exe,SUCCESS,Desired Access: Read
1:11:47.6127954 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\shdocvw.dll,SUCCESS,Desired Access: Read
1:11:47.6130160 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\shell32.dll,SUCCESS,Desired Access: Read
1:11:47.6132390 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\shscrap.dll,SUCCESS,Desired Access: Read
1:11:47.6134611 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\snapview.exe,SUCCESS,Desired Access: Read
1:11:47.6137159 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\SystemReset.exe,SUCCESS,Desired Access: Read
1:11:47.6142744 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\taskmgr.exe,SUCCESS,Desired Access: Read
1:11:47.6148424 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\themes.exe,SUCCESS,Desired Access: Read
1:11:47.6150642 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\Ttxmpc97.exe,SUCCESS,Desired Access: Read
1:11:47.6152854 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\url.dll,SUCCESS,Desired Access: Read
1:11:47.6155082 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wab.exe,SUCCESS,Desired Access: Read
1:11:47.6199107 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\WB32.EXE,SUCCESS,Desired Access: Read
1:11:47.6201419 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\winhlp32.exe,SUCCESS,Desired Access: Read
1:11:47.6203675 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\WINWORD.EXE,SUCCESS,Desired Access: Read
1:11:47.6210364 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wltmime.exe,SUCCESS,Desired Access: Read
1:11:47.6212603 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wmpdmc.exe,SUCCESS,Desired Access: Read
1:11:47.6218229 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wmplayer.exe,SUCCESS,Desired Access: Read
1:11:47.6222152 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wmplayer.exe\shell,SUCCESS,Desired Access: Read
1:11:47.6224190 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wmplayer.exe\shell\Play,SUCCESS,Desired Access: Read
1:11:47.6226389 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wmplayer.exe\shell\play\command,SUCCESS,Desired Access: Query Value
1:11:47.6244203 PM,Explorer.EXE,1296,CreateFile,C:\Program Files (x86)\Windows Media Player\wmplayer.exe,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6244756 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Program Files (x86)\Windows Media Player\wmplayer.exe,SUCCESS,"CreationTime: 5/5/2023 12:10:15 PM, LastAccessTime: 5/10/2023 9:36:20 AM, LastWriteTime: 5/5/2023 12:10:15 PM, ChangeTime: 5/5/2023 2:04:32 PM, FileAttributes: A"
1:11:47.6244977 PM,Explorer.EXE,1296,CloseFile,C:\Program Files (x86)\Windows Media Player\wmplayer.exe,SUCCESS,
1:11:47.6250962 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wordpad.exe,SUCCESS,Desired Access: Read
1:11:47.6254984 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wordpad.exe\shell,SUCCESS,Desired Access: Read
1:11:47.6256965 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wordpad.exe\shell\open,SUCCESS,Desired Access: Read
1:11:47.6259218 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wordpad.exe\shell\open\command,SUCCESS,Desired Access: Query Value
1:11:47.6284010 PM,Explorer.EXE,1296,CreateFile,C:\Program Files\Windows NT\Accessories\wordpad.exe,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6284580 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Program Files\Windows NT\Accessories\wordpad.exe,SUCCESS,"CreationTime: 5/5/2023 12:10:03 PM, LastAccessTime: 5/10/2023 11:37:52 AM, LastWriteTime: 5/5/2023 12:10:03 PM, ChangeTime: 5/5/2023 2:04:25 PM, FileAttributes: A"
1:11:47.6284802 PM,Explorer.EXE,1296,CloseFile,C:\Program Files\Windows NT\Accessories\wordpad.exe,SUCCESS,
1:11:47.6291205 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wpnpinst.exe,SUCCESS,Desired Access: Read
1:11:47.6293573 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\WScript.exe,SUCCESS,Desired Access: Read
1:11:47.6295804 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\wusa.exe,SUCCESS,Desired Access: Read
1:11:47.6298056 PM,Explorer.EXE,1296,RegOpenKey,HKCR\Applications\zipfldr.dll,SUCCESS,Desired Access: Read
1:11:47.6305539 PM,Explorer.EXE,1296,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer,SUCCESS,Desired Access: Query Value
1:11:47.6313151 PM,Explorer.EXE,1296,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Terminal Server,SUCCESS,Desired Access: Read
1:11:47.6315220 PM,Explorer.EXE,1296,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,SUCCESS,Desired Access: Write
1:11:47.6316996 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{088E3905-0323-4B02-9826-5D99428E115F}\Instance,SUCCESS,Desired Access: Read
1:11:47.6318406 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{0E5AAE11-A475-4C5B-AB00-C66DE400274E}\InProcServer32,SUCCESS,Desired Access: Query Value
1:11:47.6320236 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{0E5AAE11-A475-4C5B-AB00-C66DE400274E},SUCCESS,Desired Access: Read
1:11:47.6325516 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{0E5AAE11-A475-4c5b-AB00-C66DE400274E}\InprocServer32,SUCCESS,Desired Access: Read
1:11:47.6334160 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{088e3905-0323-4b02-9826-5d99428e115f}\Instance\InitPropertyBag,SUCCESS,Desired Access: Read
1:11:47.6342967 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{088e3905-0323-4b02-9826-5d99428e115f}\Instance,SUCCESS,Desired Access: Notify
1:11:47.6349747 PM,Explorer.EXE,1296,CreateFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6350046 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"CreationTime: 5/10/2023 9:36:03 AM, LastAccessTime: 5/10/2023 1:11:40 PM, LastWriteTime: 5/10/2023 1:09:39 PM, ChangeTime: 5/10/2023 1:09:39 PM, FileAttributes: A"
1:11:47.6350243 PM,Explorer.EXE,1296,CloseFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,
1:11:47.6353179 PM,Explorer.EXE,1296,QueryStandardInformationFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"AllocationSize: 32,768, EndOfFile: 30,208, NumberOfLinks: 1, DeletePending: False, Directory: False"
1:11:47.6353597 PM,Explorer.EXE,1296,ReadFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"Offset: 0, Length: 512, Priority: Normal"
1:11:47.6354432 PM,Explorer.EXE,1296,LockFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"Exclusive: True, Offset: 2,147,483,538, Length: 1, Fail Immediately: True"
1:11:47.6354756 PM,Explorer.EXE,1296,UnlockFileSingle,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"Offset: 2,147,483,559, Length: 20"
1:11:47.6363434 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{00021401-0000-0000-C000-000000000046},SUCCESS,Desired Access: Read
1:11:47.6368400 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\InprocServer32,SUCCESS,Desired Access: Read
1:11:47.6377347 PM,Explorer.EXE,1296,QueryNameInformationFile,C:\,SUCCESS,Name: \
1:11:47.6377605 PM,Explorer.EXE,1296,QueryInformationVolume,C:\,SUCCESS,"VolumeCreationTime: 5/5/2023 12:50:30 PM, VolumeSerialNumber: D02D-381D, SupportsObjects: True, VolumeLabel: Windows"
1:11:47.6380228 PM,Explorer.EXE,1296,QueryNetworkOpenInformationFile,C:\Users\azureuser\Downloads\Ability Log\svchost writing a file to a UNC path (T1105),SUCCESS,"CreationTime: 5/10/2023 12:05:51 PM, LastAccessTime: 5/10/2023 1:11:47 PM, LastWriteTime: 5/10/2023 12:05:51 PM, ChangeTime: 5/10/2023 12:05:51 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: D"
1:11:47.6380479 PM,Explorer.EXE,1296,FileSystemControl,C:\Users\azureuser\Downloads\Ability Log\svchost writing a file to a UNC path (T1105),SUCCESS,Control: FSCTL_CREATE_OR_GET_OBJECT_ID
1:11:47.6383700 PM,Explorer.EXE,1296,QueryObjectIdInformationVolume,C:\Users\azureuser\Downloads\Ability Log\svchost writing a file to a UNC path (T1105),SUCCESS,ObjectId: A2353F12C27A3D43A92080577E7DB9F7
1:11:47.6386103 PM,Explorer.EXE,1296,CreateFile,C:\Users\azureuser\Downloads\Ability Log,SUCCESS,"Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6386682 PM,Explorer.EXE,1296,CloseFile,C:\Users\azureuser\Downloads\Ability Log,SUCCESS,
1:11:47.6388741 PM,Explorer.EXE,1296,QueryNameInformationFile,C:\Users\azureuser\Downloads\Ability Log\svchost writing a file to a UNC path (T1105),SUCCESS,Name: \Users\azureuser\Downloads\Ability Log\svchost writing a file to a UNC path (T1105)
1:11:47.6389712 PM,Explorer.EXE,1296,QueryNormalizedNameInformationFile,C:\Users\azureuser\Downloads\Ability Log\svchost writing a file to a UNC path (T1105),SUCCESS,
1:11:47.6397376 PM,Explorer.EXE,1296,QueryDirectory,C:\Users\azureuser\Downloads\Ability Log\svchost writing a file to a UNC path (T1105),SUCCESS,"FileInformationClass: FileIdBothDirectoryInformation, Filter: svchost writing a file to a UNC path (T1105), 2: svchost writing a file to a UNC path (T1105)"
1:11:47.6411243 PM,Explorer.EXE,1296,QueryNameInformationFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,Name: \Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms
1:11:47.6439354 PM,Explorer.EXE,1296,SetEndOfFileInformationFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"EndOfFile: 30,208"
1:11:47.6449460 PM,Explorer.EXE,1296,WriteFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,SUCCESS,"Offset: 17,152, Length: 64, Priority: Normal"
1:11:47.6481729 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{F3364BA0-65B9-11CE-A9BA-00AA004AE837}\ShellFolder,SUCCESS,Desired Access: Query Value
1:11:47.6486921 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6},SUCCESS,Desired Access: Read
1:11:47.6494549 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{C90250F3-4D7D-4991-9B69-A5C5BC1C2AE6}\InprocServer32,SUCCESS,Desired Access: Read
1:11:47.6505989 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341},SUCCESS,Desired Access: Read
1:11:47.6512656 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{95E15D0A-66E6-93D9-C53C-76E6219D3341}\InprocServer32,SUCCESS,Desired Access: Read
1:11:47.6654426 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{9AC9FBE1-E0A2-4AD6-B4EE-E212013EA917},SUCCESS,Desired Access: Read
1:11:47.6659668 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\InprocServer32,SUCCESS,Desired Access: Read
1:11:47.6678633 PM,Explorer.EXE,1296,CreateFile,C:\Users\azureuser,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6679206 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Users\azureuser,SUCCESS,"CreationTime: 5/10/2023 9:35:34 AM, LastAccessTime: 5/10/2023 1:11:43 PM, LastWriteTime: 5/10/2023 1:08:51 PM, ChangeTime: 5/10/2023 1:08:51 PM, FileAttributes: D"
1:11:47.6679435 PM,Explorer.EXE,1296,CloseFile,C:\Users\azureuser,SUCCESS,
1:11:47.6683418 PM,Explorer.EXE,1296,CreateFile,C:\Users\azureuser\AppData\Roaming,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6683691 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Users\azureuser\AppData\Roaming,SUCCESS,"CreationTime: 5/10/2023 9:35:34 AM, LastAccessTime: 5/10/2023 1:08:53 PM, LastWriteTime: 5/10/2023 12:26:11 PM, ChangeTime: 5/10/2023 12:26:11 PM, FileAttributes: D"
1:11:47.6683886 PM,Explorer.EXE,1296,CloseFile,C:\Users\azureuser\AppData\Roaming,SUCCESS,
1:11:47.6687302 PM,Explorer.EXE,1296,CreateFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
1:11:47.6687556 PM,Explorer.EXE,1296,QueryBasicInformationFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent,SUCCESS,"CreationTime: 5/10/2023 9:35:34 AM, LastAccessTime: 5/10/2023 1:11:47 PM, LastWriteTime: 5/10/2023 1:09:40 PM, ChangeTime: 5/10/2023 1:09:40 PM, FileAttributes: RD"
1:11:47.6687727 PM,Explorer.EXE,1296,CloseFile,C:\Users\azureuser\AppData\Roaming\Microsoft\Windows\Recent,SUCCESS,
1:11:47.6712761 PM,Explorer.EXE,1296,RegCreateKey,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
1:11:47.6714580 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{53BD6B4E-3780-4693-AFC3-7161C2F3EE9C},SUCCESS,Desired Access: Read
1:11:47.6755168 PM,Explorer.EXE,1296,RegOpenKey,HKCR\CLSID\{53bd6b4e-3780-4693-afc3-7161c2f3ee9c}\InprocServer32,SUCCESS,Desired Access: Read
1:11:47.6840132 PM,mmc.exe,7248,RegSetValue,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\CIDSizeMRU\MRUListEx,SUCCESS,"Type: REG_BINARY, Length: 12, Data: 00 00 00 00 01 00 00 00 FF FF FF FF"
1:11:47.7163054 PM,Explorer.EXE,1296,RegOpenKey,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,SUCCESS,Desired Access: Read/Write
1:11:47.7189725 PM,mmc.exe,7248,RegCreateKey,HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\32\ComDlg,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
1:11:47.7193226 PM,mmc.exe,7248,RegCreateKey,HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\32\ComDlg\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7},SUCCESS,"Desired Access: Write, Disposition: REG_CREATED_NEW_KEY"
1:11:47.7195842 PM,mmc.exe,7248,RegSetValue,HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\32\ComDlg\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}\Mode,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 4"
1:11:47.7196893 PM,mmc.exe,7248,RegSetValue,HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\32\ComDlg\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}\LogicalViewMode,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
1:11:47.7197855 PM,mmc.exe,7248,RegSetValue,HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\32\ComDlg\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}\FFlags,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1092616257"
1:11:47.7198851 PM,mmc.exe,7248,RegSetValue,HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\Shell\Bags\32\ComDlg\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}\IconSize,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 16"
